Date,Time,Open,High,Low,Close,Volume,"Simple Moving Average - SMA - SMA(40)","Aroon - Aroon Up(High,20)","Aroon - Aroon Down(Low,20)","Historical Volatility - HV - HV(Close,20,251)","BOLLINGER BAND ® - BB - BBUpper(40,2)","BOLLINGER BAND ® - BB - BBLower(40,2)","Relative Strength Index - RSI - RSI(14)","Exponential Moving Average - EMA - EMA(10,Modern)"
11/17/2022,12:23 PM,393.115,393.335,393.03,393.12,89147,392.7186325,15,75,0.513790181326415,394.269564179603,391.167700820398,53.5988088545885,393.200974496958
11/17/2022,12:24 PM,393.1,393.185,392.98,393.01,63310,392.7555075,10,70,0.49379208201315,394.261608733267,391.249406266733,50.2272514493612,393.166251861147
11/17/2022,12:25 PM,393,393.12,392.96,393.1,59189,392.7952575,5,65,0.497429262220714,394.250853353854,391.339661646146,52.8410610738478,393.154206068211
11/17/2022,12:26 PM,393.1079,393.11,393,393.04,40609,392.8297575,0,60,0.496057313207288,394.240823487025,391.418691512976,50.9211804909924,393.133441328537
11/17/2022,12:27 PM,393.04,393.22,393.04,393.12,39593,392.8650075,25,55,0.465705161577769,394.232185379709,391.497829620292,53.3546955518846,393.130997450621
11/17/2022,12:28 PM,393.13,393.165,392.99,393.02,54224,392.8996325,20,50,0.47335376172673,394.20939973681,391.589865263191,50.0162395060989,393.110816095963
11/17/2022,12:29 PM,393.0204,393.16,392.97,393.1101,80762,392.939565,15,45,0.469358671058977,394.172938834307,391.706191165693,52.8772106702504,393.110685896697
11/17/2022,12:30 PM,393.13,393.19,392.98,392.9904,82128,392.977575,10,40,0.478971008151437,394.117631255409,391.837518744591,48.874783457089,393.088815733661
11/17/2022,12:31 PM,393.01,393.16,392.98,393.09,51076,393.01445,5,35,0.441450022040438,394.067964156449,391.960935843552,52.1222067506516,393.089031054813
11/17/2022,12:32 PM,393.1,393.39,393.09,393.295,121034,393.054825,0,30,0.477338091124563,394.020830520232,392.088819479769,58.0311523523839,393.126479953938
11/17/2022,12:33 PM,393.295,393.315,392.89,392.96,92601,393.092465,0,100,0.560143143621885,393.912381304835,392.272548695165,47.6761015802962,393.096210871404
11/17/2022,12:34 PM,392.96,393.005,392.76,392.8499,129516,393.12646,30,100,0.543959759313252,393.772034569857,392.480885430143,44.8439156541132,393.051427076603
11/17/2022,12:35 PM,392.84,392.875,392.73,392.77,94765,393.15676,25,100,0.543955599633511,393.580781062137,392.732738937863,42.8543420988071,393.000258517221
11/17/2022,12:36 PM,392.775,392.92,392.77,392.87,58966,393.162635,20,95,0.546560753894112,393.563453635543,392.761816364457,46.0787804853321,392.976575150453
11/17/2022,12:37 PM,392.87,393.16,392.87,393.12,85774,393.171635,15,90,0.594286985701534,393.55150584468,392.791764155321,53.1898591890333,393.002652395826
11/17/2022,12:38 PM,393.14,393.24,393.1,393.12,42887,393.17526,10,85,0.590828147486806,393.550292507089,392.800227492912,53.1898591890333,393.023988323857
11/17/2022,12:39 PM,393.13,393.2,393.07,393.1401,30789,393.1822625,5,80,0.581880610176081,393.543701259672,392.820823740329,53.7584936400493,393.045099537701
11/17/2022,12:40 PM,393.15,393.27,393.02,393.26,26143,393.1852625,0,75,0.575640178456159,393.54723995398,392.823285046021,57.1058295944855,393.084172349028
11/17/2022,12:41 PM,393.25,393.55,393.23,393.4,130822,393.1862375,100,70,0.577757557161409,393.550307173515,392.822167826486,60.684522405542,393.141595558296
11/17/2022,12:42 PM,393.41,393.44,393.1615,393.32,165785,393.1927375,95,65,0.552842186822882,393.556843771915,392.828631228085,57.7210102922234,393.174032729515
11/17/2022,12:43 PM,393.32,393.39,393.18,393.21,81911,393.1889875,90,60,0.562641987413568,393.549194735178,392.828780264822,53.8285112153163,393.180572233239
11/17/2022,12:44 PM,393.21,393.39,393.17,393.35,39759,393.1847375,85,55,0.564240535620794,393.53303705134,392.83643794866,57.7350734450476,393.211377281741
11/17/2022,12:45 PM,393.37,393.46,393.305,393.43,46699,393.1852375,80,50,0.563198625920347,393.534883931808,392.835591068192,59.8267955135606,393.251126866879
11/17/2022,12:46 PM,393.41,393.7,393.37,393.6701,131109,393.19074,100,45,0.592441776710088,393.563071523942,392.818408476058,65.3667254466379,393.327303800174
11/17/2022,12:47 PM,393.69,393.69,393.49,393.58,77783,393.19949,95,40,0.600293621364577,393.591054443546,392.807925556454,61.9161686119066,393.373248563779
11/17/2022,12:48 PM,393.57,393.66,393.535,393.545,101462,393.207365,90,35,0.591700631901572,393.613467549864,392.801262450136,60.5784084714854,393.404476097637
11/17/2022,12:49 PM,393.56,393.63,393.46,393.51,40938,393.211615,85,30,0.590893795666814,393.626641048344,392.796588951656,59.2009220339805,393.423662261703
11/17/2022,12:50 PM,393.52,393.66,393.45,393.6399,73615,393.2189875,80,25,0.583189782822406,393.653260287492,392.784714712508,62.6000411702241,393.462978214121
11/17/2022,12:51 PM,393.64,394.38,393.63,394.0999,413513,393.232515,100,20,0.697383107035036,393.736414107557,392.728615892443,71.6177502335319,393.57878217519
11/17/2022,12:52 PM,394.13,394.25,394.05,394.14,80502,393.2499325,95,15,0.681807322289968,393.824920069009,392.674944930991,72.2459852432139,393.680821779701
11/17/2022,12:53 PM,394.14,394.305,394.08,394.23,125044,393.2711825,90,10,0.580926513314629,393.921694551703,392.620670448297,73.6554336760293,393.78067236521
11/17/2022,12:54 PM,394.23,394.31,394.17,394.2,172228,393.2964325,85,5,0.564704601088607,394.00792868027,392.584936319731,72.3367345909094,393.856913753353
11/17/2022,12:55 PM,394.2,394.2,394.02,394.1,94980,393.3181825,80,0,0.56937881848825,394.072148884982,392.564216115018,67.9684425899421,393.901111252744
11/17/2022,12:56 PM,394.11,394.22,394.06,394.16,123783,393.3444325,75,0,0.568501153867392,394.139568170459,392.549296829542,69.1713793293664,393.948181934063
11/17/2022,12:57 PM,394.1696,394.25,394,394.0243,90644,393.36829,70,0,0.567016728133928,394.1860030764,392.5505769236,63.3745207820768,393.962021582415
11/17/2022,12:58 PM,394.05,394.28,394.03,394.245,102816,393.395915,65,10,0.586397916122913,394.254549102882,392.537280897118,68.062393407433,394.013472203794
11/17/2022,12:59 PM,394.23,394.26,394.145,394.16,79257,393.418665,60,5,0.599382573403972,394.308291743448,392.529038256552,64.6312691429753,394.040113621286
11/17/2022,1:00 PM,394.16,394.548,394.14,394.26,414024,393.4401675,100,0,0.597673646159751,394.367710252805,392.512624747196,66.7546408065163,394.080092962871
11/17/2022,1:01 PM,394.26,394.5,394.26,394.45,112826,393.4696675,95,5,0.605653138117638,394.447386799333,392.491948200667,70.3917591362373,394.147348787803
11/17/2022,1:02 PM,394.46,394.51,394.38,394.45,89509,393.5039925,90,0,0.594909268439324,394.519821526013,392.488163473987,70.3917591362373,394.20237628093
11/17/2022,1:03 PM,394.45,394.58,394.45,394.52,100882,393.5389925,100,5,0.573615566467369,394.595160436629,392.482824563371,71.7140034001285,394.260126048034
11/17/2022,1:04 PM,394.54,394.5401,394.31,394.36,53709,393.5727425,95,0,0.60304556144472,394.64528922878,392.500195771221,64.6114397968706,394.278284948391
11/17/2022,1:05 PM,394.37,394.425,394.25,394.25,110835,393.6014925,90,0,0.619100244808166,394.683421083854,392.519563916147,60.1973049320937,394.273142230502
11/17/2022,1:06 PM,394.25,394.3299,394.13,394.18,232854,393.6299925,85,0,0.596528831201253,394.711315842251,392.548669157749,57.5049551210531,394.256207279501
11/17/2022,1:07 PM,394.18,394.5059,394.15,394.4,116968,393.6619925,80,15,0.610334213305131,394.756728125857,392.567256874144,63.092023623146,394.282351410501
11/17/2022,1:08 PM,394.4,394.48,394.15,394.175,128830,393.6908675,75,10,0.652835263025688,394.777243705814,392.604491294187,55.11148284483,394.262832972228
11/17/2022,1:09 PM,394.16,394.23,394.06,394.0726,139687,393.71493,70,5,0.661426172775935,394.791377920782,392.638482079218,51.8942727984374,394.228245159096
11/17/2022,1:10 PM,394.08,394.18,394.07,394.12,65397,393.74317,65,0,0.654731573020298,394.801217226824,392.685122773176,53.2545874786668,394.208564221078
11/17/2022,1:11 PM,394.14,394.4,394.1301,394.345,95873,393.774545,60,0,0.546602940305619,394.82767519225,392.72141480775,59.1584196012487,394.233370726337
11/17/2022,1:12 PM,394.34,394.53,394.2899,394.495,58837,393.804545,55,25,0.560101242889791,394.869623589652,392.739466410348,62.5538555010797,394.280939685185
11/17/2022,1:13 PM,394.5,394.69,394.45,394.515,127730,393.84342,100,20,0.555941052959349,394.895796522159,392.791043477841,62.9955986268573,394.32349610606
11/17/2022,1:14 PM,394.5,394.63,394.39,394.39,93795,393.8819225,95,15,0.568759662144059,394.898157386742,392.865687613258,58.361613041401,394.33558772314
11/17/2022,1:15 PM,394.409,394.48,394.29,394.41,135023,393.9229225,90,10,0.559261812901633,394.887421730256,392.958423269744,58.8827752680677,394.349117228024
11/17/2022,1:16 PM,394.43,394.6,394.4,394.59,99354,393.9659225,85,5,0.577447734012327,394.891393960947,393.040451039053,63.3311696541626,394.392914095656
11/17/2022,1:17 PM,394.5969,394.6448,394.455,394.6,48286,394.0029225,80,0,0.558247174900592,394.908277880546,393.097567119454,63.5669929401553,394.430566078264
11/17/2022,1:18 PM,394.59,394.615,394.41,394.49,39503,394.0371725,75,0,0.540385791043521,394.909379671647,393.164965328354,59.0669992371625,394.441372245852
11/17/2022,1:19 PM,394.48,394.65,394.39,394.61,43840,394.07392,70,50,0.54041155221125,394.915159004418,393.232680995583,62.2099057165641,394.472031837515
11/17/2022,1:20 PM,394.5971,394.8534,394.5971,394.81,145042,394.11267,100,45,0.559664484878615,394.943098571662,393.282241428338,66.7870885024468,394.533480594331
11/17/2022,1:21 PM,394.83,394.94,394.69,394.88,106346,394.14967,100,40,0.540098300108878,394.981670776693,393.317669223307,68.2371693206499,394.596484122634
11/17/2022,1:22 PM,394.89,394.95,394.615,394.695,114970,394.184045,100,35,0.570972652044218,394.989279114857,393.378810885143,60.6949958453589,394.614396100337
11/17/2022,1:23 PM,394.7,394.72,394.54,394.62,142468,394.219295,95,30,0.573361517021136,394.972661471111,393.465928528889,57.9009383729566,394.615414991185
11/17/2022,1:24 PM,394.6022,394.68,394.53,394.6279,40488,394.2512425,90,25,0.551758585731356,394.961599377543,393.540885622457,58.1196356679701,394.617684992788
11/17/2022,1:25 PM,394.61,394.63,394.49,394.55,84846,394.2792425,85,20,0.546378669653543,394.94478932277,393.61369567723,55.0810714109508,394.605378630463
11/17/2022,1:26 PM,394.54,394.61,394.42,394.4495,82669,394.2987275,80,15,0.551066308203571,394.936871069841,393.660583930159,51.3510753610734,394.577037061288
11/17/2022,1:27 PM,394.45,394.5,394.3,394.32,81127,394.3172275,75,10,0.528775621253865,394.912413643485,393.722041356515,46.9400650806835,394.530303050144
11/17/2022,1:28 PM,394.32,394.48,394.31,394.42,72638,394.3391025,70,5,0.492747801160101,394.881094354831,393.797110645169,50.4776333774227,394.510247950118
11/17/2022,1:29 PM,394.42,394.56,394.42,394.51,91836,394.3641025,65,0,0.484954771552548,394.838902110991,393.889302889009,53.4835171439409,394.510202868279
11/17/2022,1:30 PM,394.5,394.5074,394.345,394.4,37943,394.383105,60,0,0.498337679221641,394.797438474027,393.968771525973,49.5267079140604,394.490165983137
11/17/2022,1:31 PM,394.415,394.51,394.34,394.45,53761,394.3918575,55,0,0.458580201782658,394.796570718771,393.987144281229,51.2907094520649,394.482863077112
11/17/2022,1:32 PM,394.44,394.44,394.14,394.19,72368,394.3931075,50,100,0.495116154078858,394.795000476297,393.991214523703,42.895410228634,394.42961524491
11/17/2022,1:33 PM,394.17,394.3594,394.1,394.3101,71196,394.39511,45,100,0.509144714190968,394.79452274799,393.995697252011,47.1949985557792,394.407885200381
11/17/2022,1:34 PM,394.335,394.395,394.23,394.31,52232,394.39786,40,95,0.497466442796839,394.793356995448,394.002363004552,47.191812420643,394.390087891221
11/17/2022,1:35 PM,394.3,394.41,394.28,394.37,56773,394.40461,35,90,0.500395193797222,394.788590707193,394.020629292807,49.3991169018711,394.386435547362
11/17/2022,1:36 PM,394.37,394.6,394.27,394.53,144992,394.41386,30,85,0.494513845822159,394.791600378367,394.036119621634,54.8221243837782,394.412538175115
11/17/2022,1:37 PM,394.5201,394.7056,394.4499,394.69,59505,394.4305025,25,80,0.515738812115116,394.796602940967,394.064402059034,59.4968448474253,394.462985779639
11/17/2022,1:38 PM,394.7,394.74,394.57,394.62,60938,394.4398775,20,75,0.50941182187665,394.80570229795,394.074052702051,56.7310898340098,394.491533819705
11/17/2022,1:39 PM,394.625,394.82,394.57,394.73,56643,394.4541275,15,70,0.507590872666264,394.81964015073,394.08861484927,59.8867279309757,394.534891307031
11/17/2022,1:40 PM,394.73,394.88,394.66,394.7958,83719,394.4675225,10,65,0.477496979460835,394.842738777533,394.092306222467,61.6867511459532,394.582329251207
11/17/2022,1:41 PM,394.8,394.85,394.72,394.7893,87538,394.476005,5,60,0.472807688264791,394.864364132699,394.087645867301,61.3936714252041,394.619960296442
11/17/2022,1:42 PM,394.78,394.86,394.71,394.855,44511,394.48613,0,55,0.444364072749495,394.891973379483,394.080286620517,63.2920827314342,394.662694787998
11/17/2022,1:43 PM,394.85,394.85,394.52,394.52,95773,394.48613,85,50,0.537140480602839,394.891973379368,394.080286620632,49.8355008765391,394.63675028109
11/17/2022,1:44 PM,394.5299,394.54,394.448,394.5201,64049,394.4901325,80,45,0.537027191298311,394.894074682693,394.086190317307,49.8389292809493,394.615541139073
11/17/2022,1:45 PM,394.54,394.58,394.44,394.44,41647,394.4948825,75,40,0.537285398672508,394.89182582364,394.09793917636,47.0643036037754,394.583624568333
11/17/2022,1:46 PM,394.445,394.4889,394.13,394.19,136125,394.4951325,70,35,0.575201971028243,394.891294066944,394.098970933056,39.6456741332962,394.512056464999
11/17/2022,1:47 PM,394.1889,394.32,394.1801,394.275,59796,394.4920075,65,30,0.570551972821316,394.893063277999,394.090951722001,42.9390022734278,394.468955289545
11/17/2022,1:48 PM,394.3,394.39,394.27,394.31,45252,394.4953825,60,25,0.563603237026837,394.887891699967,394.102873300033,44.2870842174639,394.440054327809
11/17/2022,1:49 PM,394.3,394.35,394.18,394.195,36475,394.4984425,55,20,0.564190778191792,394.879460187246,394.117424812754,40.8704329851423,394.39549899548
11/17/2022,1:50 PM,394.18,394.19,393.993,394.04,109504,394.4964425,50,100,0.571993947224084,394.886126420576,394.106758579424,36.7546335856166,394.330862814484
11/17/2022,1:51 PM,394.03,394.12,393.9,393.96,133025,394.4868175,45,100,0.570791780638578,394.908678339575,394.064956660425,34.806374451472,394.263433211851
11/17/2022,1:52 PM,393.94,393.99,393.88,393.915,51674,394.4723175,40,100,0.526385472913485,394.930374699288,394.014260300712,33.723508774587,394.200081718787
11/17/2022,1:53 PM,393.92,394.0675,393.77,393.81,110574,394.4546925,35,100,0.516516932983017,394.956945526839,393.952439473162,31.27827668813,394.129157769917
11/17/2022,1:54 PM,393.8,393.98,393.78,393.91,102471,394.4426925,30,95,0.528337056129304,394.972723237708,393.912661762293,36.0351756534473,394.089310902659
11/17/2022,1:55 PM,393.9022,394.04,393.89,393.97,50071,394.4316925,25,90,0.528344896845354,394.981861131282,393.881523868718,38.7736229141476,394.067618011266
11/17/2022,1:56 PM,393.95,393.95,393.84,393.855,51363,394.4133175,20,85,0.506069353814246,394.989586758093,393.837048241907,35.6254751507387,394.028960191036
11/17/2022,1:57 PM,393.85,393.97,393.69,393.9601,145418,394.39732,15,100,0.49043767303811,394.987335383327,393.807304616673,40.3890635561887,394.016440156302
11/17/2022,1:58 PM,393.955,394.18,393.86,394.17,103875,394.38932,10,95,0.536550127398223,394.982759661977,393.795880338023,48.5737078822803,394.044360127884
11/17/2022,1:59 PM,394.16,394.29,394.16,394.265,146202,394.380695,5,90,0.533589624953595,394.971075089352,393.790314910648,51.7993947683076,394.084476468269
11/17/2022,2:00 PM,394.27,394.33,394.2,394.2111,64440,394.3657225,0,85,0.527431996149743,394.942001872355,393.789443127646,49.8874381171205,394.107498928583
11/17/2022,2:01 PM,394.22,394.4,394.14,394.32,112675,394.3517225,5,80,0.54165661102991,394.904058299054,393.799386700946,53.6128543599171,394.146135487023
11/17/2022,2:02 PM,394.31,394.35,394.22,394.35,48879,394.3430975,0,75,0.537610674560251,394.884386355222,393.801808644778,54.6138441699879,394.183201762109
11/17/2022,2:03 PM,394.35,394.52,394.33,394.39,97009,394.3373475,0,70,0.453116266258022,394.871588887363,393.803106112638,55.9778818328832,394.220801441726
11/17/2022,2:04 PM,394.4,394.65,394.39,394.555,94010,394.335525,100,65,0.478636602655436,394.86627518557,393.80477481443,61.1629854125934,394.281564815958
11/17/2022,2:05 PM,394.57,394.57,394.43,394.4705,65340,394.3335375,95,60,0.479290113989629,394.861649070921,393.80542592908,57.4322070013603,394.315916667602
11/17/2022,2:06 PM,394.485,394.49,394.23,394.4,131225,394.3323,90,55,0.423087307261054,394.859550132022,393.805049867979,54.4481246972426,394.33120454622
11/17/2022,2:07 PM,394.39,394.44,394.3302,394.375,43677,394.333675,85,50,0.418140338105849,394.861076497116,393.806273502884,53.3887714697332,394.339167355998
11/17/2022,2:08 PM,394.38,394.39,394,394.03,111018,394.323925,80,45,0.521610963508956,394.858947185755,393.788902814245,41.413966148635,394.282955109453
11/17/2022,2:09 PM,394.06,394.135,393.9,393.99,62299,394.310925,75,40,0.513561310200762,394.852460722866,393.769389277134,40.2857417731516,394.229690544098
11/17/2022,2:10 PM,393.97,394,393.81,393.81,68161,394.296175,70,35,0.520032766750332,394.858927022761,393.73342297724,35.5874238376663,394.153383172444
11/17/2022,2:11 PM,393.82,393.83,393.58,393.61,164313,394.275175,65,100,0.544161204915825,394.874877625448,393.675472374552,31.2293361535415,394.054586231999
11/17/2022,2:12 PM,393.62,393.76,393.43,393.5,162508,394.257925,60,100,0.550079055792888,394.904312762157,393.611537237843,29.1173156926448,393.953752371636
11/17/2022,2:13 PM,393.49,393.6048,393.41,393.48,74437,394.2371725,55,100,0.544276089892447,394.927345653383,393.546999346617,28.7367799413537,393.867615576793
11/17/2022,2:14 PM,393.48,393.72,393.48,393.665,142001,394.2210475,50,95,0.564795831164542,394.933442524997,393.508652475003,36.9456870928692,393.830776381012
11/17/2022,2:15 PM,393.68,393.71,393.53,393.63,67652,394.2025475,45,90,0.560898567064397,394.936613370143,393.468481629857,36.0984795559259,393.794271584465
11/17/2022,2:16 PM,393.62,393.6301,393.33,393.3486,135745,394.1730125,40,100,0.604069469122901,394.946034851628,393.399990148372,30.1184950066745,393.713240387289
11/17/2022,2:17 PM,393.3427,393.41,393.17,393.17,125594,394.1350125,35,100,0.605851119467795,394.950894449999,393.319130550001,27.0551041820374,393.614469407782
11/17/2022,2:18 PM,393.18,393.3083,393.13,393.215,106186,394.0998875,30,100,0.564852856200361,394.949504652727,393.250270347274,29.0142030142701,393.541838606367
11/17/2022,2:19 PM,393.21,393.275,393.16,393.275,58291,394.0635125,25,95,0.558191427763893,394.926586370727,393.200438629273,31.6500667327441,393.493322496119
11/17/2022,2:20 PM,393.27,393.2772,393.13,393.22,62802,394.0241175,20,100,0.558200724358357,394.893724007413,393.154510992587,30.5309188263261,393.443627496824
11/17/2022,2:21 PM,393.21,393.25,392.99,393,89507,393.979385,15,100,0.557201605146566,394.870756264438,393.088013735562,26.4951690924455,393.362967951947
11/17/2022,2:22 PM,393.005,393.21,392.995,393.12,123530,393.93601,10,95,0.576045761239352,394.821561389555,393.050458610445,31.7913980199311,393.318791960684
11/17/2022,2:23 PM,393.0901,393.11,392.9099,393,108702,393.89801,5,100,0.570004396917397,394.810113230774,392.985906769226,29.5021677607229,393.260829786014
11/17/2022,2:24 PM,392.9999,393.185,392.88,393.18,97081,393.8645075,0,100,0.575612933981143,394.781184582023,392.947830417978,36.8480287438823,393.246133461284
11/17/2022,2:25 PM,393.18,393.39,393.12,393.3,210163,393.8360075,0,95,0.599784308349913,394.750226064038,392.921788935962,41.243602077836,393.255927377414
11/17/2022,2:26 PM,393.31,393.31,393.02,393.1,112555,393.8087575,0,90,0.613212054011404,394.743885816247,392.873629183753,36.6633048488689,393.227576945157
